trans_hour,trans_day,trans_month,trans_year,trans_amount,upi_number,fraud_risk
22,12,9,2017,16444.5,7662771960,0
15,23,1,2020,30108.15,7662488723,0
8,17,5,2023,13156.63,7662436047,0
8,7,12,2020,31144.92,7662884042,0
13,23,5,2022,138096.02,7662855914,1
6,10,9,2020,44604.48,7662520753,0
12,10,4,2023,48614.97,7662237959,1
23,21,4,2019,17093.85,7662777346,0
7,22,11,2019,45077.41,7662967920,0
1,22,10,2022,47839.16,7662850502,1
7,18,3,2017,14842.2,7662330449,0
11,16,4,2025,173028.49,7662750783,1
16,25,12,2017,58412.02,7662223038,1
22,4,12,2023,30697.4,7662415345,0
23,14,7,2022,110088.69,7662538514,1
10,13,6,2022,183184.26,7662675909,1
18,24,3,2017,51094.73,7662921291,0
12,12,4,2025,19703.68,7662088393,0
17,3,1,2018,74088.4,7662420529,0
6,19,11,2018,161848.88,7662384141,1
11,1,12,2025,177221.32,7662391328,1
9,16,5,2018,36792.78,7662965291,0
17,15,3,2020,53806.97,7662719876,0
21,20,10,2017,45545.38,7662018093,1
7,1,6,2019,54465.75,7662539261,1
13,13,4,2022,16378.78,7662006384,0
9,19,8,2022,39673.88,7662941730,0
1,27,9,2021,19558.39,7662126232,0
10,6,4,2023,32935.61,7662177480,0
19,8,10,2022,184090.91,7662702618,1
18,13,12,2023,53208.3,7662756987,1
1,17,1,2019,24815.43,7662668171,0
3,10,7,2018,35688.29,7662854023,1
18,25,6,2021,73224.32,7662438437,1
6,1,5,2022,59367.87,7662627550,0
22,20,9,2017,72777.64,7662935822,1
14,19,9,2020,59443.12,7662411610,0
13,18,4,2021,23271.49,7662432726,0
19,15,2,2021,89203.15,7662441862,1
17,15,12,2018,38196.72,7662550874,0
6,5,9,2022,37310.08,7662937019,0
2,8,6,2022,28789.17,7662126262,0
1,7,9,2024,52393.9,7662554986,0
0,10,7,2018,153645.77,7662516881,1
14,12,3,2025,146851.6,7662752263,1
0,8,7,2018,48155.6,7662674139,1
5,18,7,2024,172263.24,7662736284,1
10,12,9,2017,137964.54,7662775170,1
10,22,12,2020,103742.81,7662334479,1
23,21,8,2021,35455.96,7662135699,0
9,12,3,2019,2811.94,7662963279,0
21,9,10,2019,21804.54,7662704879,0
1,6,9,2020,22129.27,7662145883,0
20,17,1,2017,158518.77,7662160073,1
17,2,3,2020,22173.49,7662898156,0
1,2,7,2018,103288.74,7662742907,1
9,17,4,2021,165052.2,7662519826,1
11,3,4,2024,10969.11,7662307058,0
2,13,1,2021,191329.8,7662849395,1
8,5,12,2022,95455.21,7662861675,1
9,13,12,2022,33817.53,7662391390,0
2,21,9,2022,20480.11,7662434711,0
2,1,4,2018,6565.08,7662891453,0
15,21,10,2018,138217.19,7662778976,1
14,26,6,2024,32458.24,7662331639,0
22,3,4,2019,23348.91,7662701129,0
21,24,6,2024,128506.64,7662406488,1
17,7,12,2020,108061.51,7662412722,1
14,25,1,2023,72167.93,7662302599,1
23,19,4,2025,23403.41,7662218544,0
9,1,8,2018,47188.94,7662014266,0
18,21,3,2019,60158.96,7662864499,0
7,7,3,2025,1390.33,7662585402,0
20,4,8,2017,34472.66,7662536614,0
9,18,2,2022,62210.42,7662808045,1
23,18,1,2023,19677.57,7662145596,0
20,1,1,2017,61638.96,7662460732,0
11,1,3,2022,13837.39,7662904225,0
0,20,12,2021,123209.97,7662094261,1
17,10,2,2024,119309.64,7662370339,1
6,6,10,2018,69321.09,7662267780,1
10,18,4,2019,49623.69,7662398035,0
12,9,7,2017,147452.28,7662556227,1
6,3,11,2021,35876.96,7662318477,0
7,17,2,2023,188189.86,7662683429,1
16,19,11,2017,74554.98,7662423888,0
7,15,3,2022,6857.36,7662346523,0
5,5,10,2022,33649.52,7662268692,1
13,17,10,2018,4720.86,7662053811,0
20,6,11,2019,43013.12,7662379676,0
16,18,5,2019,9144.07,7662215577,0
6,15,5,2017,55874.58,7662098546,1
13,4,4,2017,158542.47,7662709825,1
0,10,12,2024,68981.82,7662175034,1
23,21,11,2019,6536.77,7662977436,0
0,15,11,2018,188827.68,7662814162,1
16,9,5,2024,8876.4,7662766499,0
8,5,9,2018,29748.56,7662240682,0
1,26,8,2025,45497.68,7662771246,1
10,9,8,2025,99640.85,7662533327,1
23,28,4,2017,153572.81,7662000136,1
20,11,11,2017,126314.9,7662182547,1
19,27,5,2020,39708.26,7662761382,0
2,26,10,2018,14765.77,7662051689,1
23,10,5,2018,192056.04,7662105836,1
6,10,10,2023,52823.34,7662549542,1
0,18,8,2018,45483.11,7662503320,1
23,1,12,2018,167198.26,7662089446,1
18,1,10,2023,176265.72,7662807219,1
1,23,1,2025,21752.21,7662426806,0
10,9,5,2019,22322.49,7662261214,0
13,22,1,2017,104851.08,7662896154,1
20,28,1,2018,17210.0,7662094543,0
4,26,10,2023,148206.46,7662052131,1
8,17,1,2023,124353.65,7662652134,1
10,23,4,2022,28852.26,7662818765,0
4,27,11,2022,162769.17,7662269999,0
23,9,5,2024,85172.81,7662407005,1
23,1,10,2025,71071.01,7662547408,1
22,17,4,2022,22360.98,7662111362,0
19,28,7,2019,65249.12,7662445402,1
22,24,4,2023,34600.47,7662266904,0
12,17,6,2018,135210.98,7662212949,1
19,8,12,2023,60808.51,7662303236,1
22,14,4,2021,18131.64,7662178966,0
1,28,12,2025,198947.17,7662781243,1
21,13,10,2019,182920.71,7662040509,1
0,10,4,2024,976.94,7662386743,0
9,15,8,2020,13754.62,7662673178,0
6,22,5,2024,34626.44,7662865771,0
20,13,6,2019,37421.06,7662362913,0
6,16,9,2018,48991.91,7662717277,1
14,18,10,2020,83448.14,7662055141,1
17,27,4,2023,14738.86,7662030154,1
2,20,10,2025,68719.82,7662753457,1
8,12,5,2022,26020.65,7662009977,0
22,22,9,2020,47857.44,7662684258,0
5,15,10,2017,198471.06,7662581214,1
2,28,3,2022,7318.79,7662802473,0
0,9,7,2017,78646.13,7662774553,1
6,7,8,2024,68353.25,7662867610,1
6,14,9,2022,35690.35,7662720098,0
6,9,2,2020,36539.48,7662443080,0
19,13,2,2023,24177.07,7662423866,0
18,26,12,2023,179064.95,7662340888,0
22,23,4,2021,163543.99,7662422640,1
2,4,12,2023,198659.02,7662309073,1
8,10,8,2020,29463.76,7662209952,0
19,12,3,2022,163576.83,7662093827,1
10,17,1,2017,87755.02,7662537230,1
6,13,4,2025,89915.37,7662860966,1
10,5,4,2018,151363.07,7662679949,1
3,18,3,2019,118314.23,7662556900,1
16,19,3,2017,162464.93,7662742885,1
21,14,1,2024,34797.58,7662146522,0
14,5,3,2017,74013.51,7662747264,0
0,20,10,2022,28358.31,7662525196,0
16,8,1,2018,20683.85,7662788323,0
3,24,6,2020,39932.14,7662538936,1
2,17,9,2022,133174.87,7662185726,1
11,8,4,2019,121650.05,7662022771,1
21,19,10,2019,35263.73,7662061580,0
0,16,9,2023,18926.16,7662728736,0
1,16,11,2022,185298.97,7662778572,1
5,25,6,2024,161809.5,7662815969,1
1,11,2,2017,28773.25,7662946295,0
16,5,6,2023,170904.55,7662620392,1
14,19,1,2020,49668.92,7662508067,0
19,20,8,2024,183013.82,7662814069,1
14,6,10,2020,37259.54,7662271580,0
21,1,1,2017,153458.62,7662941370,0
22,8,5,2017,6932.22,7662830757,0
1,14,4,2025,150168.52,7662697229,1
7,28,9,2019,172242.33,7662893788,1
11,17,1,2018,34090.38,7662572331,0
19,2,6,2023,48054.13,7662217838,1
12,7,2,2023,191051.92,7662518362,1
16,12,2,2025,26677.07,7662289473,0
16,1,12,2022,48894.11,7662417356,1
21,8,3,2022,15227.0,7662086876,0
20,12,8,2021,43843.91,7662341300,0
7,11,2,2022,27328.92,7662479957,0
19,21,5,2019,174032.23,7662504549,0
3,22,8,2023,157152.16,7662921272,1
23,7,1,2020,45990.5,7662217975,0
20,5,3,2021,40625.93,7662716625,0
17,27,9,2020,191909.27,7662788610,1
19,12,4,2024,5456.36,7662525252,0
16,13,6,2019,135385.31,7662607842,1
10,7,6,2025,806.17,7662414845,0
1,11,5,2024,175452.95,7662713880,1
15,4,8,2023,138199.19,7662582134,1
3,15,8,2019,31984.7,7662768694,1
21,2,5,2022,179942.01,7662896089,1
1,4,11,2025,6027.37,7662713427,0
21,19,4,2018,37519.1,7662723691,0
9,8,9,2017,53031.38,7662368989,0
15,24,7,2018,28243.43,7662391525,0
18,11,2,2025,145870.4,7662097749,1
3,27,1,2021,132648.96,7662211475,1
14,9,3,2025,52405.1,7662995549,1
13,25,6,2022,36302.45,7662616109,0
21,22,2,2021,17781.94,7662637619,0
20,1,9,2017,11986.47,7662182618,0
9,23,6,2018,51216.99,7662738021,1
12,27,9,2018,71681.35,7662471452,1
10,19,1,2017,65287.52,7662009870,0
17,27,7,2023,36704.71,7662288067,0
14,28,3,2025,177327.65,7662065010,1
0,18,6,2024,30769.82,7662569218,1
20,12,6,2024,10322.33,7662313858,0
22,7,5,2022,48700.85,7662422706,1
20,6,2,2025,26985.28,7662805296,0
22,27,11,2025,13289.68,7662380693,0
8,27,5,2018,49913.52,7662508324,0
16,24,8,2023,53799.31,7662963463,0
15,28,9,2025,10855.02,7662703531,1
5,22,9,2022,178663.68,7662502958,1
9,13,8,2019,43979.28,7662242121,0
13,22,3,2025,144095.89,7662381069,1
12,21,9,2025,56808.72,7662659525,1
20,1,9,2019,34104.46,7662483155,0
0,13,2,2020,159235.59,7662104946,1
3,16,5,2022,150185.09,7662777979,1
15,4,5,2024,134549.72,7662590843,1
2,21,11,2018,86202.54,7662183187,1
11,4,10,2023,33068.22,7662421411,0
1,6,2,2021,177231.35,7662169974,1
8,11,2,2019,22109.86,7662231658,0
1,2,5,2023,36600.17,7662386025,1
14,10,4,2017,37680.07,7662719425,0
22,14,10,2022,151175.94,7662705828,1
14,24,10,2022,44839.73,7662138178,0
6,8,5,2023,193208.03,7662062096,1
6,11,11,2020,24547.02,7662439124,0
16,13,10,2024,148102.07,7662044791,1
20,20,2,2019,188331.29,7662460834,1
1,26,4,2025,22771.18,7662641869,0
11,1,10,2021,56032.16,7662491589,0
23,26,5,2023,188483.03,7662695237,1
9,22,11,2020,40206.05,7662744797,0
15,27,10,2021,57082.38,7662431525,1
15,20,8,2020,25654.16,7662019115,0
4,3,3,2017,148866.78,7662559011,1
5,15,6,2018,183570.07,7662862463,1
0,28,2,2018,59510.95,7662369813,1
18,14,9,2022,16095.15,7662798239,0
11,14,12,2021,10609.45,7662112062,0
22,20,5,2021,145460.32,7662063164,1
10,20,7,2021,150090.37,7662306868,1
1,10,5,2023,32938.75,7662863098,1
18,18,3,2022,146380.07,7662134771,1
4,28,11,2021,23475.05,7662320008,0
13,16,12,2023,20784.06,7662394639,0
6,11,8,2019,41915.34,7662972771,0
19,8,11,2017,27876.82,7662107394,0
14,11,1,2019,49897.78,7662209967,0
9,5,6,2019,1417.77,7662182524,0
6,10,4,2020,41101.52,7662943536,0
19,20,6,2018,104843.28,7662211155,1
2,15,3,2018,4292.17,7662558035,0
21,10,6,2019,118966.28,7662150430,1
9,4,8,2022,53418.81,7662794080,1
17,19,4,2021,58989.72,7662537918,0
21,9,9,2018,68664.18,7662211733,0
16,8,5,2019,156414.31,7662294706,1
16,23,10,2018,28501.09,7662211411,0
13,3,10,2018,166639.53,7662303810,1
7,3,3,2023,151270.97,7662582763,1
23,12,3,2020,126262.79,7662336818,1
15,21,4,2020,31350.34,7662948768,0
0,10,3,2023,89505.04,7662834599,1
17,4,11,2017,169027.58,7662527785,1
16,24,9,2022,16219.98,7662394858,0
7,13,5,2025,569.73,7662540234,0
8,13,2,2021,8467.66,7662935035,0
16,20,2,2022,125326.99,7662855073,1
7,19,7,2025,139294.62,7662880998,1
12,25,5,2025,10952.29,7662159048,0
11,6,10,2025,91528.05,7662538419,1
5,16,7,2018,151078.74,7662728824,1
9,7,4,2022,9607.17,7662692373,0
1,16,10,2021,72237.99,7662205641,0
9,26,5,2025,33965.01,7662315216,0
23,11,7,2019,32222.56,7662440756,0
3,22,2,2019,96802.95,7662490905,1
22,28,7,2019,25304.49,7662958754,0
8,14,12,2021,11189.52,7662367536,0
3,20,11,2023,99174.6,7662776422,1
18,2,4,2024,67300.63,7662159271,1
7,19,10,2017,14366.8,7662704233,0
4,15,9,2021,60657.49,7662670520,1
6,15,1,2017,32974.7,7662755179,0
7,18,2,2023,132286.18,7662817413,1
21,17,11,2022,68176.51,7662194286,0
15,1,11,2019,69057.8,7662718097,1
11,15,3,2018,45751.33,7662161108,0
12,15,6,2022,124999.59,7662021892,1
13,8,9,2025,61764.71,7662096006,1
10,4,3,2020,124263.29,7662743058,1
19,2,11,2024,164319.89,7662849525,1
2,11,4,2017,7723.39,7662772713,0
16,21,9,2019,31844.02,7662381429,0
23,21,8,2022,113288.48,7662340053,1
13,2,6,2022,51319.38,7662576359,0
8,10,1,2017,98715.59,7662893404,1
6,11,6,2020,190273.27,7662360671,1
19,17,6,2021,110911.12,7662713158,1
6,4,3,2024,4546.69,7662892795,0
23,25,3,2021,83755.24,7662732286,1
15,9,1,2019,10416.09,7662657917,0
5,28,4,2024,104281.62,7662189162,1
2,19,10,2023,175297.56,7662055489,1
7,5,7,2018,142726.7,7662164333,1
7,2,11,2020,96582.58,7662220451,1
3,5,11,2020,189349.55,7662686357,0
13,13,1,2018,30201.6,7662561866,0
18,20,12,2017,121451.73,7662327066,1
21,12,2,2017,140110.67,7662437567,1
13,15,6,2019,58336.58,7662705542,0
13,22,8,2023,95596.42,7662824113,1
0,10,8,2018,4536.58,7662787550,0
16,4,8,2023,35572.08,7662921452,0
23,19,9,2020,2358.15,7662608801,0
3,1,10,2020,36628.7,7662709522,1
14,4,1,2020,25232.81,7662648769,0
7,22,8,2019,191220.34,7662757665,1
19,7,5,2018,59849.15,7662775292,0
5,18,7,2017,89894.78,7662917865,1
8,16,6,2023,85513.2,7662584760,1
16,24,4,2019,2520.35,7662409340,0
23,13,10,2025,104248.53,7662730583,1
8,8,5,2022,77106.62,7662293209,0
20,9,7,2019,177124.45,7662272771,1
9,20,8,2019,23440.97,7662978185,0
10,5,1,2018,40398.86,7662669805,0
11,17,3,2021,40766.59,7662667161,0
19,15,6,2020,129723.28,7662555497,1
7,5,4,2018,198269.69,7662368005,1
6,7,6,2021,32147.05,7662551803,0
16,7,4,2022,95352.82,7662935342,1
12,10,12,2019,55128.14,7662792158,0
5,1,8,2021,8437.07,7662111995,0
17,13,4,2019,198870.16,7662502912,1
3,23,2,2019,133344.43,7662357990,1
16,23,6,2019,659.09,7662036645,0
1,1,5,2023,17481.93,7662494875,0
9,18,3,2022,25432.33,7662500402,0
23,11,2,2024,179544.07,7662134903,1
1,13,6,2021,122100.6,7662531540,1
2,2,12,2020,46651.48,7662484135,0
22,6,3,2020,39877.92,7662650011,0
10,15,2,2019,2713.47,7662271132,0
8,10,7,2018,90119.11,7662944980,1
4,6,3,2023,28702.1,7662931040,0
10,9,3,2018,26660.97,7662016557,0
18,14,9,2019,67156.37,7662398215,0
18,17,2,2024,169910.97,7662528851,0
11,9,6,2017,129833.57,7662889996,0
22,10,5,2017,46036.02,7662375441,0
5,3,2,2019,64419.06,7662880970,1
10,21,5,2023,123843.87,7662456370,1
6,20,8,2024,86262.37,7662487425,1
19,27,5,2017,21156.82,7662429048,0
8,11,3,2025,111956.05,7662804722,1
11,13,2,2021,8213.23,7662240624,0
14,28,9,2023,143110.82,7662557071,1
3,27,1,2024,2548.11,7662315405,0
17,4,9,2018,53426.2,7662448054,0
9,12,11,2024,6923.29,7662184395,0
15,7,12,2020,89910.07,7662962918,1
11,11,7,2020,113581.88,7662248401,1
10,27,2,2019,86432.76,7662235354,1
14,13,5,2020,58457.57,7662133133,0
19,12,10,2021,55257.09,7662418435,0
18,8,1,2020,38071.47,7662919611,0
13,24,5,2022,30115.81,7662670957,0
3,3,9,2022,19867.22,7662045946,0
7,16,12,2019,55873.22,7662709710,0
12,24,2,2021,53129.56,7662106287,0
16,26,3,2020,40848.17,7662757595,0
17,11,8,2019,193942.18,7662785076,1
2,2,9,2025,34216.36,7662915758,1
6,3,2,2024,117087.16,7662623885,1
8,14,9,2022,22830.06,7662733235,0
11,26,3,2017,47904.3,7662809497,1
13,3,3,2025,196495.15,7662656497,1
19,16,7,2024,106469.34,7662511580,1
2,8,7,2022,8134.64,7662879309,0
7,26,11,2022,165440.93,7662060304,1
19,6,1,2019,41531.88,7662250328,1
7,2,9,2017,93016.65,7662841686,1
21,26,11,2020,39695.76,7662248083,0
17,12,2,2024,20245.42,7662600614,0
22,27,10,2018,114678.46,7662782281,1
23,6,7,2022,35574.69,7662870424,0
0,28,10,2018,92596.55,7662977938,1
4,12,11,2023,197094.35,7662074502,1
12,1,2,2024,3795.42,7662680358,0
17,4,9,2021,152502.65,7662899091,0
14,10,6,2018,93684.38,7662680694,1
15,5,3,2023,28400.81,7662519325,0
20,22,6,2022,110824.94,7662713884,1
13,7,6,2025,20333.03,7662567884,0
15,6,9,2024,136087.03,7662402338,1
19,14,9,2020,79677.38,7662747268,1
16,10,4,2017,136974.01,7662769468,1
7,11,9,2025,34263.16,7662782598,0
2,17,8,2021,27402.05,7662636929,0
18,7,1,2024,38529.72,7662126085,0
0,11,1,2021,152612.69,7662307204,1
9,14,2,2021,98659.77,7662452446,1
21,23,5,2017,30852.4,7662837780,0
19,18,3,2023,167461.73,7662604016,1
2,4,1,2025,138541.7,7662839390,0
13,5,11,2023,192026.12,7662974898,1
9,3,10,2024,158607.56,7662198208,1
23,5,9,2018,93384.06,7662176273,1
12,22,6,2021,124150.5,7662864651,1
1,17,2,2025,121164.71,7662839995,1
19,14,5,2019,30214.98,7662648931,0
9,16,5,2021,4132.2,7662870195,0
20,15,8,2022,1991.16,7662622382,0
9,10,5,2020,47018.47,7662795144,0
20,11,5,2023,29109.56,7662789632,0
3,13,8,2020,87318.36,7662317872,1
15,23,7,2023,51726.48,7662155609,1
9,5,1,2024,72280.9,7662360115,1
10,19,7,2017,81849.21,7662257411,1
13,4,3,2020,196429.53,7662627080,0
15,2,12,2017,18876.14,7662138630,1
14,3,9,2019,51597.59,7662855704,0
15,17,10,2020,153732.46,7662333286,1
11,28,8,2019,175288.1,7662393072,1
20,27,8,2018,126677.22,7662908727,1
4,15,2,2017,99427.08,7662715129,1
14,13,8,2021,88166.51,7662271075,1
0,20,8,2023,11221.96,7662562631,0
0,24,6,2020,11735.48,7662579139,0
18,6,10,2020,47158.69,7662872020,0
17,5,5,2022,46632.7,7662831964,0
0,8,4,2025,1792.77,7662272015,0
10,2,5,2023,24352.34,7662181537,0
2,9,4,2019,12673.69,7662973314,0
13,13,3,2017,19331.01,7662583842,0
11,9,1,2018,44168.84,7662668718,0
23,2,11,2017,80158.42,7662584765,1
9,10,9,2022,117165.47,7662161473,1
17,28,4,2019,36928.38,7662051491,0
7,26,8,2017,193728.69,7662581744,1
13,17,5,2018,86185.72,7662499465,1
20,10,12,2025,106153.43,7662991297,1
23,1,12,2019,89325.81,7662061239,1
15,11,3,2021,94226.3,7662964261,1
18,10,12,2025,20787.9,7662638828,0
6,1,8,2024,25385.07,7662831148,1
5,16,7,2025,96119.06,7662354497,1
17,11,9,2017,26987.82,7662772230,0
1,19,2,2018,461.08,7662777375,0
15,11,9,2022,46092.62,7662810867,0
13,4,12,2022,106397.16,7662522460,0
4,12,6,2018,30304.1,7662813872,1
10,8,10,2021,58552.5,7662349463,0
14,22,2,2018,80610.44,7662320530,1
15,27,4,2017,48439.38,7662254399,0
18,15,2,2023,6265.04,7662453716,0
2,21,2,2018,72526.24,7662577462,1
8,26,3,2025,3079.5,7662854731,0
6,7,8,2025,166946.81,7662514191,1
18,7,3,2025,3706.62,7662552365,0
9,6,6,2020,169140.57,7662297699,1
8,21,3,2024,189523.28,7662353363,1
12,8,9,2018,199321.42,7662093427,1
21,13,2,2019,151693.75,7662174149,1
13,27,7,2024,156082.86,7662880988,1
13,25,5,2020,89519.03,7662912593,1
12,2,7,2017,66094.73,7662775112,0
8,21,8,2023,190825.38,7662242715,1
13,3,12,2021,47172.44,7662047233,0
0,19,9,2024,6754.56,7662738012,0
4,15,8,2023,194983.09,7662968018,1
3,19,11,2022,199493.32,7662961365,1
3,7,9,2021,28253.17,7662300749,0
17,4,12,2021,2820.99,7662359875,0
0,26,10,2023,151543.52,7662072770,1
20,15,3,2021,36988.25,7662364563,0
20,4,2,2021,111726.77,7662167928,1
14,6,10,2018,24926.26,7662195345,0
13,18,3,2018,35878.89,7662033978,0
16,9,6,2021,102253.73,7662341809,1
21,24,2,2021,157545.55,7662405311,1
6,7,11,2018,189273.38,7662486525,1
8,15,6,2021,19134.69,7662680670,0
23,6,11,2024,139936.0,7662469477,1
0,25,2,2021,102063.94,7662929978,1
18,10,6,2022,92769.47,7662319717,1
3,9,8,2019,12060.52,7662079079,0
19,27,11,2025,10934.76,7662322535,1
8,2,10,2017,37373.79,7662881275,0
13,3,10,2021,131345.28,7662650972,0
18,9,7,2019,127475.11,7662540122,1
20,13,3,2019,59222.56,7662037270,0
6,27,8,2023,194056.65,7662749125,1
6,4,8,2020,69968.47,7662633814,1
18,6,5,2022,171781.37,7662774096,1
7,12,2,2025,128337.0,7662147917,1
9,21,8,2025,181886.28,7662222611,1
19,2,8,2024,107572.74,7662580652,1
4,28,7,2024,70227.19,7662199369,1
0,28,11,2024,137733.0,7662565105,1
20,18,8,2024,4834.85,7662437360,0
23,19,8,2025,159184.98,7662863989,1
1,8,1,2023,109592.31,7662522713,1
12,18,12,2017,11588.57,7662412203,0
10,15,5,2022,151584.77,7662710523,1
15,28,7,2018,11997.69,7662563702,0
0,1,11,2018,159760.36,7662841221,1
9,3,2,2021,127774.69,7662548816,1
15,27,10,2025,20851.17,7662364242,0
16,17,6,2019,4445.2,7662431820,0
1,10,5,2022,186126.71,7662673673,1
4,20,7,2021,148140.25,7662284303,1
20,17,6,2022,911.39,7662677606,0
4,13,11,2023,16777.85,7662945456,0
9,17,1,2022,45293.34,7662766366,0
20,21,5,2025,161615.65,7662702936,1
21,19,3,2025,46345.38,7662495565,1
5,26,9,2020,28780.3,7662332832,0
19,16,10,2023,163348.41,7662107640,1
13,27,1,2018,192773.94,7662620792,1
20,5,9,2017,50907.52,7662137470,0
2,26,4,2023,120236.06,7662939949,1
17,5,5,2022,66146.02,7662806633,0
17,2,9,2022,91578.38,7662994712,1
6,13,8,2020,40144.99,7662174700,0
8,16,11,2021,50647.16,7662653947,0
11,6,10,2022,42793.81,7662088639,0
1,21,12,2025,20016.31,7662693938,0
11,11,5,2025,4362.94,7662136178,0
8,4,5,2020,38838.69,7662859774,0
22,7,2,2021,12079.47,7662805931,0
9,22,1,2021,6664.29,7662836229,0
9,1,6,2019,61697.17,7662798288,1
21,6,2,2022,188905.05,7662359163,0
16,12,3,2022,16906.14,7662335186,0
1,28,5,2022,8725.07,7662611333,0
17,18,7,2020,72775.25,7662273160,0
13,9,11,2020,73230.31,7662152648,0
23,5,4,2017,114880.41,7662536469,1
20,28,12,2022,121094.79,7662644440,1
7,16,3,2021,1476.58,7662804345,0
6,19,7,2021,14037.97,7662006976,0
8,4,3,2025,14288.24,7662255908,0
23,1,2,2021,40930.52,7662154159,0
17,24,9,2020,184445.14,7662909168,1
12,23,11,2019,82054.41,7662958057,1
8,22,7,2022,60834.45,7662317619,0
4,5,11,2017,185462.13,7662656001,1
2,1,4,2020,66105.75,7662957500,1
3,2,5,2019,17763.53,7662843361,0
12,15,4,2019,55330.97,7662475794,0
15,8,7,2017,42228.49,7662581698,0
6,24,1,2020,837.78,7662580340,1
0,16,5,2025,191768.68,7662745579,1
16,28,1,2018,20305.93,7662229569,0
20,1,11,2023,39449.86,7662817089,1
9,22,4,2022,39082.34,7662038536,0
9,14,8,2021,49323.44,7662388173,0
4,22,12,2017,132542.08,7662347642,1
0,22,6,2024,92903.95,7662600773,1
13,14,7,2018,58943.46,7662475257,0
1,5,12,2023,28393.88,7662321324,0
12,7,9,2025,193262.75,7662406759,1
6,11,1,2018,58601.7,7662518217,0
19,26,5,2023,185679.16,7662791201,1
9,9,3,2020,11150.6,7662560457,0
19,5,9,2017,110153.21,7662724952,1
2,24,2,2022,47429.85,7662104425,1
2,22,6,2017,69361.85,7662893765,1
21,5,5,2019,28844.95,7662832327,0
6,28,12,2022,98612.43,7662617768,1
22,6,5,2022,90270.77,7662655010,1
16,24,10,2022,86948.03,7662108710,1
17,9,2,2017,74943.21,7662760328,1
10,6,9,2020,186356.58,7662401114,1
3,24,12,2019,133217.69,7662910275,1
13,20,9,2022,50157.88,7662327777,0
9,4,12,2023,31693.83,7662676918,0
9,15,11,2024,95229.05,7662457145,1
18,23,6,2024,57077.68,7662810758,1
21,9,3,2017,30782.68,7662368273,0
17,28,9,2021,44339.85,7662602146,0
16,7,2,2022,5996.7,7662650896,0
6,24,3,2017,71933.98,7662368716,0
1,18,5,2019,15723.29,7662024055,0
3,6,5,2020,177749.08,7662283806,1
17,16,11,2017,417.98,7662397834,1
0,5,2,2020,104312.21,7662071249,1
8,23,3,2021,95852.07,7662591378,1
9,15,9,2017,38227.08,7662965403,1
0,24,11,2022,175354.12,7662016952,0
15,19,3,2019,95862.68,7662260921,1
0,24,4,2025,101946.93,7662644630,1
7,23,10,2018,938.12,7662301491,0
15,14,5,2023,8672.71,7662771916,0
19,19,4,2022,147630.73,7662711305,1
5,2,8,2022,2138.77,7662803045,0
22,23,10,2022,40247.97,7662708452,0
2,9,5,2017,63556.56,7662531283,1
17,28,7,2024,185213.54,7662776108,1
4,13,8,2021,109935.34,7662535283,0
14,22,7,2018,30415.09,7662102178,0
10,25,2,2017,14968.57,7662449155,0
8,27,9,2019,114945.43,7662455487,1
19,17,8,2020,55391.66,7662984909,0
18,28,3,2021,46086.19,7662347672,0
9,13,2,2023,112068.95,7662869778,1
4,8,11,2021,140425.94,7662096650,1
15,14,6,2023,21830.96,7662341929,0
22,28,7,2023,22999.4,7662823985,1
11,27,8,2018,135199.04,7662136382,0
19,9,2,2021,58066.9,7662612372,0
5,17,5,2020,2134.33,7662287752,0
21,17,8,2018,177153.39,7662358612,1
0,20,6,2018,164664.47,7662022670,1
18,20,12,2019,31204.14,7662281721,0
7,22,5,2023,39847.29,7662835494,0
16,9,2,2018,3807.97,7662928436,0
18,20,11,2022,12592.95,7662099044,0
15,19,11,2019,139828.21,7662597270,1
9,25,8,2018,54246.08,7662008232,0
14,20,12,2023,74100.59,7662973754,1
10,17,5,2023,170606.08,7662014379,1
16,12,11,2022,61465.8,7662838611,0
10,21,1,2020,13651.36,7662086047,0
9,4,4,2022,6291.36,7662222082,0
